experiment_name,num_clients,timestamp,tput,latency
U-policy2U,24,2025-11-13-12-16-39,5045.633333333333,4.8974164621553955
U-policy2U,28,2025-11-13-11-24-31,5354.6,5.384911273515607
U-policy2U,28,2025-11-13-11-31-25,5334.366666666667,5.405501655741699
U-policy2U,28,2025-11-13-11-38-17,5371.933333333333,5.367377516970923
U-policy2U,32,2025-11-13-11-26-43,5402.066666666667,6.101380629937925
U-policy2U,32,2025-11-13-11-33-37,5493.866666666667,5.9990611917350245
U-policy2U,32,2025-11-13-11-40-29,5456.0,6.040826799358505
U-policy2U,36,2025-11-13-11-28-52,5480.766666666666,6.766594292751014
U-policy2U,36,2025-11-13-11-35-47,5451.0,6.803465615899224
U-policy2U,36,2025-11-13-11-42-38,5461.1,6.7908956941885945
U-policy3U,8,2025-11-13-12-39-50,1774.5333333333333,4.64175003343602
U-policy3U,8,2025-11-13-12-46-33,1782.3,4.62162134795863
U-policy3U,8,2025-11-13-12-53-21,1783.5,4.618433341556864
U-policy3U,12,2025-11-13-12-41-59,2598.9333333333334,4.753518249499795
U-policy3U,12,2025-11-13-12-48-42,2607.0333333333333,4.738906154006469
U-policy3U,12,2025-11-13-12-55-31,2602.3,4.747151434282494
U-policy3U,16,2025-11-13-12-44-07,3567.766666666667,4.617022633888614
U-policy3U,16,2025-11-13-12-50-50,3570.1666666666665,4.614037229447738
U-policy3U,16,2025-11-13-12-57-38,3566.4666666666667,4.618944179010038
U-policy3U,20,2025-11-13-13-00-04,4345.766666666666,4.738817781273729
U-policy3U,20,2025-11-13-13-04-40,4385.8,4.695492235654461
U-policy3U,20,2025-11-13-13-09-22,4331.5,4.754649982584939
U-policy3U,24,2025-11-13-13-02-14,4763.833333333333,5.188458887688485
U-policy3U,24,2025-11-13-13-06-50,4736.133333333333,5.218958851946735
U-policy3U,24,2025-11-13-13-11-31,4736.966666666666,5.218182862886938
U-policy3U,28,2025-11-13-12-19-11,5223.366666666667,5.5213603260732205
U-policy3U,28,2025-11-13-12-26-04,5191.966666666666,5.554953352782181
U-policy3U,28,2025-11-13-12-32-56,5235.666666666667,5.508444727389062
U-policy3U,32,2025-11-13-12-21-23,5357.1,6.153804307031792
U-policy3U,32,2025-11-13-12-28-15,5362.2,6.14787932989569
U-policy3U,32,2025-11-13-12-35-08,5333.433333333333,6.180882304775536
U-policy3U,36,2025-11-13-12-23-32,5390.766666666666,6.880653231055572
