experiment_name,num_clients,timestamp,tput,latency
Policy1U,24,2025-11-03-23-02-57,3888.4333333333334,6.37446913622453
Policy1U,28,2025-11-03-17-48-38,3882.633333333333,7.467275459782452
Policy1U,28,2025-11-03-20-38-19,3871.366666666667,7.454002589628125
Policy1U,28,2025-11-03-22-49-36,3830.5,7.585019535595874
Policy1Z,4,2025-11-03-17-53-19,845.4,4.869823428948821
Policy1Z,4,2025-11-03-20-40-49,860.6666666666666,4.783506544732766
Policy1Z,4,2025-11-03-23-23-08,855.4666666666667,4.812464508845075
Policy1Z,8,2025-11-03-17-55-31,1852.1666666666667,4.445319132673446
Policy1Z,8,2025-11-03-20-43-01,1841.5,4.471399134093583
Policy1Z,8,2025-11-03-23-25-20,1819.3333333333333,4.526093443074386
Policy1Z,12,2025-11-03-17-57-40,2741.0333333333333,4.5061706942150765
Policy1Z,12,2025-11-03-20-45-10,2683.733333333333,4.6029491079963245
Policy1Z,12,2025-11-03-23-27-29,2693.366666666667,4.586129575327038
Policy1Z,16,2025-11-03-17-59-50,3312.366666666667,4.973730904801199
Policy1Z,16,2025-11-03-20-47-20,3285.9666666666667,5.014863817618356
Policy1Z,16,2025-11-03-23-29-39,3280.366666666667,5.023357100222536
Policy1Z,20,2025-11-03-18-01-59,3516.0333333333333,5.871038346640627
Policy1Z,20,2025-11-03-20-49-29,3501.633333333333,5.884486450104236
Policy1Z,20,2025-11-03-23-31-49,3436.4666666666667,6.57590237026403
Policy1Z,24,2025-11-03-18-04-09,3545.0666666666666,6.991833552072364
Policy1Z,24,2025-11-03-20-51-39,3544.366666666667,7.006866286586227
Policy1Z,24,2025-11-03-23-33-58,3544.3,7.2717143501490655
Policy1Z,28,2025-11-03-18-06-19,3449.233333333333,8.39880558889415
Policy1Z,28,2025-11-03-20-53-49,3486.5,8.308661665595869
Policy1Z,28,2025-11-03-23-36-08,3515.6666666666665,8.64817027831611
Policy2U,4,2025-11-03-18-10-59,830.0333333333333,4.961753465724267
Policy2U,4,2025-11-03-20-56-20,822.0,5.009934005798864
Policy2U,4,2025-11-04-00-09-39,807.8333333333334,5.099275307819269
Policy2U,8,2025-11-03-18-13-11,1802.3333333333333,4.570069040817459
Policy2U,8,2025-11-03-20-58-32,1799.9,4.575937727355224
Policy2U,8,2025-11-04-00-11-51,1775.0666666666666,4.639967008056035
Policy2U,12,2025-11-03-18-15-20,2701.9333333333334,4.57251381409608
Policy2U,12,2025-11-03-21-00-41,2718.9333333333334,4.544165236465281
Policy2U,12,2025-11-04-00-14-01,2665.4666666666667,4.63534997420089
Policy2U,16,2025-11-03-18-17-30,3343.266666666667,4.930774759726016
Policy2U,16,2025-11-03-21-02-51,3325.1666666666665,4.955441286532002
Policy2U,16,2025-11-04-00-16-11,3290.3,5.021131290966376
Policy2U,20,2025-11-03-18-19-40,3564.4666666666667,5.783522839798381
Policy2U,20,2025-11-03-21-05-01,3625.233333333333,5.683252529722226
Policy2U,20,2025-11-04-00-18-21,3530.2,6.0309163756444395
Policy2U,24,2025-11-03-18-21-49,3709.266666666667,6.712646275301498
Policy2U,24,2025-11-03-21-07-10,3716.1666666666665,6.665384610781719
Policy2U,24,2025-11-04-00-20-31,3521.9,7.370528957324171
Policy2U,28,2025-11-03-18-23-59,3684.9333333333334,7.911830642354452
Policy2U,28,2025-11-04-00-22-41,3621.733333333333,8.261202661313183
Policy2U,28,2025-11-04-00-38-11,3595.5666666666666,8.106448169282542
Policy3U,4,2025-11-03-18-28-40,810.2666666666667,5.083825942035544
Policy3U,4,2025-11-03-21-11-49,813.5,5.063967323294407
Policy3U,4,2025-11-04-00-59-59,819.6333333333333,5.02517324283216
Policy3U,8,2025-11-03-18-30-52,1727.6333333333334,4.768340950876922
Policy3U,8,2025-11-03-21-14-01,1717.0666666666666,4.797817931782887
Policy3U,8,2025-11-04-01-17-41,1729.7666666666667,4.76255404021737
Policy3U,12,2025-11-03-18-33-01,2523.6666666666665,4.896426604292695
Policy3U,12,2025-11-03-21-16-11,2523.3,4.897674303319727
Policy3U,12,2025-11-04-01-04-21,2501.5,4.940563736611366
Policy3U,16,2025-11-03-18-35-11,3222.233333333333,5.114546602915162
Policy3U,16,2025-11-03-21-18-20,3205.366666666667,5.142615858799306
Policy3U,16,2025-11-04-01-06-30,3191.7,5.164959235350023
Policy3U,20,2025-11-03-18-37-20,3486.5333333333333,5.92186798360358
Policy3U,20,2025-11-03-21-20-30,3503.133333333333,5.887373301748911
Policy3U,20,2025-11-04-01-08-40,3478.7,5.926010277095851
Policy3U,24,2025-11-03-18-39-30,3524.5666666666666,7.044969303290238
Policy3U,24,2025-11-03-21-22-40,3551.8333333333335,6.967816504274787
Policy3U,24,2025-11-04-01-10-50,3550.7,6.97477898501704
Policy3U,28,2025-11-03-18-41-40,3594.5333333333333,8.080586548592306
Policy3U,28,2025-11-03-21-24-50,3572.766666666667,8.101125852429957
Policy3U,28,2025-11-04-01-12-59,3549.766666666667,8.148806346811527
